CUST_ID,BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12616,0.1462295744204457,1.0,0.0,0.0,0.003772965065459127,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.07872696817420437,0.011127035579662903,0.019870273824749193,0.0,1.0
C17839,0.030918791490718037,0.909091,0.0,0.0,0.0006868542438550049,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.035175879396984924,0.027283251737296985,0.008838670735069982,0.1,1.0
C16836,0.010624521721299027,0.181818,0.038169830414916124,0.0,0.0,0.083333,0.0,0.0,0.0,0.005763688760806916,0.04522613065326633,0.16747473508826813,0.02716365224956855,0.0,1.0
C17815,0.005092342163562994,1.0,0.013923763378208468,0.07694844444444444,0.0,0.166667,0.833333,0.0,0.0,0.06340057636887608,0.028475711892797323,0.04011298136845341,0.0038991320611426383,1.0,1.0
C17237,0.18277061863514343,0.818182,0.6504785795332576,0.012013333333333334,0.0,0.5,0.083333,0.0,0.0,0.09510086455331411,1.0000000000000002,0.5920373965971487,0.2780649096746722,0.75,1.0
C18993,0.02793464267167592,1.0,0.001096629764788862,0.015333333333333334,0.010541152899059597,0.083333,0.916667,0.05555533333333333,0.032520325203252036,0.040345821325648415,0.028475711892797323,0.0009580594016759844,0.08548421658491608,0.090909,1.0
C12437,0.0658312006013779,0.818182,0.009268852157379864,0.01986488888888889,0.04623355830648991,0.416667,0.5,0.22222199999999998,0.04878048780487805,0.07204610951008646,0.05527638190954774,0.010542448792451878,0.02092677334232786,0.0,1.0
C11406,0.0727958355804226,1.0,0.0379404458891717,0.028066666666666667,0.0,1.0,0.333333,0.0,0.0,0.08069164265129683,0.22948073701842547,0.050575263321715275,0.007038850225959039,0.0,1.0
C10943,0.0015222528420424566,0.727273,0.0,0.00928888888888889,0.0,0.0,0.333333,0.0,0.0,0.017291066282420747,0.04522613065326633,0.005485981295638512,0.003589743466451187,0.75,1.0
C18189,0.0009372443299484539,0.636364,0.0,0.005522222222222223,0.0,0.0,0.583333,0.0,0.0,0.020172910662824207,0.1289782244556114,0.004162245660316982,0.0036804518044963952,0.285714,1.0
C14732,0.0014953892434442632,1.0,0.0,0.016293333333333337,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.06197654941373535,0.006617032010240482,0.0038524832027954847,1.0,1.0
C15344,0.02955929418533156,0.909091,0.014364132601429052,0.01696577777777778,0.25574648342446005,0.166667,0.166667,0.44444466666666665,0.15447154471544716,0.04322766570605187,0.04187604690117253,0.1829999123077697,0.005109232021694147,0.571429,1.0
C13562,0.0034226250877478362,1.0,0.0,0.05972800000000001,0.0,0.0,1.0,0.0,0.0,0.06916426512968299,0.18592964824120606,0.025204936139706778,0.004159847097802553,1.0,1.0
C14859,0.09862394416447814,0.545455,0.0,0.0,0.09504548559521421,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.16247906197654943,0.19584645306004317,0.016059959651623205,0.166667,1.0
C17684,0.005524988401868476,1.0,0.026957465730319846,0.0,0.0069179381835025415,0.583333,0.0,0.05555533333333333,0.008130081300813009,0.037463976945244955,0.09547738693467338,0.02577095333987882,0.0033073090733637153,0.428571,1.0
C10998,0.004232858312729722,0.909091,0.0,0.03332888888888889,0.0,0.0,0.818182,0.0,0.0,0.02881844380403458,0.04522613065326633,0.013828220815661886,0.003569586899875253,0.777778,0.8333333333333333
C13945,0.14333033191255806,1.0,0.0046750283664019135,0.0,0.1548010173715529,0.166667,0.0,0.38888866666666666,0.0813008130081301,0.011527377521613832,0.11222780569514239,0.1640260698992302,0.03340047070575855,0.25,1.0
C11471,0.053201507333145485,1.0,0.15227673341715475,0.11308888888888889,0.0,1.0,0.666667,0.0,0.0,0.18155619596541786,0.1289782244556114,0.1700059359817587,0.004925141565371255,1.0,1.0
C10127,0.12966409342522828,1.0,0.0,0.2480377777777778,0.0,0.0,1.0,0.0,0.0,0.21613832853025935,0.2797319932998325,0.07028536111014873,0.014778134718827152,0.0,1.0
C10501,0.05589009824154433,1.0,0.0017173173050384863,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.2797319932998325,0.011164751511320943,0.0051250497651281895,0.0,1.0
C10689,0.05980818630828786,1.0,0.05597374957833726,0.0,0.003753385794229347,0.916667,0.0,0.11111133333333334,0.016260162601626018,0.08357348703170028,0.6649916247906198,0.040775372701954825,0.005705360217420695,0.0,1.0
C19099,0.0498582989148485,1.0,0.001226655217884633,0.0,0.08319789731321948,0.142857,0.0,0.6666666666666666,0.13008130081300814,0.002881844380403458,0.09547738693467338,0.014326946253568716,0.002998498129864773,0.0,0.16666666666666652
C13717,0.25501147614357456,1.0,0.015490202091447145,0.013235555555555556,0.09868162580770952,0.333333,0.25,0.38888866666666666,0.06504065040650407,0.034582132564841495,0.2629815745393635,0.01842679624265626,0.025252933056436777,0.0,1.0
C13263,0.008593780052814526,1.0,0.0,0.028629333333333333,0.0,0.0,0.833333,0.0,0.0,0.03170028818443804,0.04522613065326633,0.007884334437966642,0.003826199686480644,0.0,1.0
C16492,0.026713089142877802,1.0,0.033667760434235944,0.006654222222222223,0.0,0.583333,0.75,0.0,0.0,0.06916426512968299,0.09547738693467338,0.037037692010433346,0.0038093788825393237,0.0,1.0
C13077,0.03209648204142202,1.0,0.11398129350792727,0.052152888888888894,0.0,1.0,1.0,0.0,0.0,0.3285302593659942,0.19597989949748745,0.10409621367982011,0.004560546171796495,0.916667,1.0
C16426,0.20888295497008666,1.0,0.0,0.0,0.024138435425248603,0.0,0.0,0.27777799999999997,0.0975609756097561,0.0,0.1289782244556114,0.01799714962042861,0.025580473902949173,0.0,1.0
C12855,0.009159542620015036,1.0,0.03265135392069674,0.004155111111111111,0.0,1.0,0.083333,0.0,0.0,0.04899135446685879,0.16247906197654943,0.0239479733543818,0.004207239548643164,0.75,1.0
C10455,0.2747099644973056,1.0,0.018624306173142383,0.0,0.0949080736937834,1.0,0.0,0.16666666666666666,0.04878048780487805,0.034582132564841495,0.19597989949748745,0.0196070861717795,0.032467922232238544,0.0,1.0
C11425,0.11753960260723637,1.0,0.0,0.01688888888888889,0.0,0.0,0.416667,0.0,0.0,0.017291066282420747,0.2797319932998325,0.01138073819535076,0.010305485383415929,0.0,1.0
C14550,0.00405191743329382,0.818182,0.009881689104235028,0.026348000000000003,0.0,1.0,0.666667,0.0,0.0,0.08645533141210374,0.2462311557788945,0.01512656547432646,0.003122307042407687,0.5,1.0
C16523,0.027449659371344703,0.909091,0.022351866049250206,0.0,0.03411725596443289,0.583333,0.0,0.11111133333333334,0.032520325203252036,0.02593659942363112,0.035175879396984924,0.04258855382182182,0.005160473705502483,0.111111,1.0
C14514,0.0030007044666065423,0.272727,0.007501977981538839,0.0,0.0,0.090909,0.0,0.0,0.0,0.002881844380403458,0.09547738693467338,0.011175895014281775,0.0009740010045895413,0.0,0.8333333333333333
C11491,0.14337499918927693,1.0,0.018981262841546814,0.0,0.0,0.833333,0.0,0.0,0.0,0.05763688760806916,0.3132328308207705,0.019809375543467938,0.013562436033899294,0.0,1.0
C16122,0.10036979030691669,1.0,0.013308473120917538,0.0,0.07117391883987907,0.25,0.0,0.16666666666666666,0.016260162601626018,0.005763688760806916,0.09547738693467338,0.004128284804169024,0.00831024724695144,0.0,0.33333333333333326
C14149,0.0016281759779509083,0.636364,0.0,0.009980444444444445,0.0,0.0,0.5,0.0,0.0,0.020172910662824207,0.09547738693467338,0.0052126019486351234,0.003932787907980563,0.6,1.0
C11527,0.09194784503059411,1.0,0.07041810543101597,0.01666222222222222,0.0,1.0,0.833333,0.0,0.0,0.14697406340057637,0.2629815745393635,0.05839007394518755,0.008765210135045432,0.0,1.0
C18366,0.0731892482495703,1.0,0.0036591125149498605,0.007213333333333335,0.045663926308611845,0.25,0.666667,0.3333333333333333,0.06504065040650407,0.037463976945244955,0.07872696817420437,0.012470973739282219,0.00969229845010154,0.0,1.0
C11216,0.022333215970786184,1.0,0.03587672115060259,0.0,0.0,0.333333,0.0,0.0,0.0,0.01440922190201729,0.07872696817420437,0.03664000295120706,0.00513273415631377,0.083333,1.0
C15631,0.06503699447084561,1.0,0.007252721641264681,0.008204000000000001,0.0,0.25,0.916667,0.0,0.0,0.04899135446685879,0.135678391959799,0.04729664722092623,0.008028432893511498,0.0,1.0
C16070,0.0296477012869008,0.777778,0.06681517372504522,0.0,0.0,0.666667,0.0,0.0,0.0,0.07492795389048991,0.06197654941373535,0.023731615230111046,0.0040226130789294545,0.0,0.5
C18702,0.0017322565990443633,0.545455,0.0,0.014222222222222223,0.0,0.0,0.416667,0.0,0.0,0.017291066282420747,0.028475711892797323,0.010867850356180908,0.0035908183550986262,0.4,1.0
C13635,0.22586570693818114,1.0,0.0,0.0,0.030036660676167178,0.0,0.0,0.27777799999999997,0.13008130081300814,0.0,0.135678391959799,0.01933718702662169,0.15493354451828054,0.0,1.0
C18770,0.03238950328963443,1.0,0.0,0.029978666666666667,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.07872696817420437,0.0025189614249483574,0.006467049156315641,0.0,1.0
C14409,0.0413445984001394,1.0,0.011017817167039774,0.11987333333333335,0.0,0.333333,1.0,0.0,0.0,0.2680115273775216,0.1289782244556114,0.05130105477262209,0.004436679435489538,0.0,1.0
C12977,0.009979971866414241,1.0,0.002323284982673495,0.005688888888888889,0.0,0.166667,0.333333,0.0,0.0,0.023054755043227664,0.13735343383584592,0.007249785172686637,0.003909077373231225,0.0,1.0
C12746,0.45996375498226705,1.0,0.003925296697230826,0.0,0.13718940096353585,0.166667,0.0,0.11111133333333334,0.024390243902439025,0.005763688760806916,0.44891122278056955,0.03870101002503488,0.04338060135626954,0.0,1.0
C18667,0.01955273826836941,1.0,0.0026223435247937684,0.0086,0.006208925515270334,0.1,0.9,0.06666666666666667,0.06504065040650407,0.037463976945244955,0.028475711892797323,0.002544764022059153,0.005816328078837124,0.111111,0.6666666666666665
C10290,0.09229299426244186,1.0,0.015455855745346376,0.06133333333333334,0.045274138765152266,0.166667,1.0,0.05555533333333333,0.008130081300813009,0.040345821325648415,0.2797319932998325,0.01695198738367497,0.011255397125195094,0.0,1.0
C13834,0.0038325376543112675,0.272727,0.007114600263730872,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.15577889447236182,0.0015356594649876972,0.004266866100480107,0.0,1.0
C15516,0.01117283093474554,1.0,0.00111993621392867,0.01,0.0,0.083333,0.75,0.0,0.0,0.02881844380403458,0.028475711892797323,0.004268200980311393,0.0044632899786175685,0.0,1.0
C15991,0.01985917892695898,0.333333,0.0,0.0,0.054455886244471466,0.0,0.0,0.11111133333333334,0.008130081300813009,0.0,0.04522613065326633,0.0,0.004605981004774455,0.0,0.0
C12645,0.21284006409304498,1.0,0.018594866447913153,0.01897911111111111,0.24249947358167484,0.333333,0.333333,0.44444466666666665,0.14634146341463417,0.040345821325648415,0.22948073701842547,0.08460598554545112,0.022198760423750574,0.0,1.0
C15751,0.008832116354301516,1.0,0.00111993621392867,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.028475711892797323,0.005669394208347932,0.004162752243464947,0.0,1.0
C11137,0.0021820670753712724,0.909091,0.003262902879573124,0.014733777777777778,0.0,0.083333,0.75,0.0,0.0,0.02881844380403458,0.09547738693467338,0.008921709244743193,0.003453578870530996,0.777778,1.0
C10592,0.0014284452131436587,0.727273,0.004783710018706492,0.0044,0.0,0.25,0.166667,0.0,0.0,0.017291066282420747,0.4137353433835846,0.005674058326672724,0.002181784167481067,0.333333,1.0
C11750,0.0006862110394279434,0.454545,0.0,0.007104,0.0,0.0,0.5,0.0,0.0,0.017291066282420747,0.028475711892797323,0.0021856761801139876,0.0013494502118989683,0.0,1.0
C18971,0.02498634138223294,1.0,0.0,0.0,0.0519366230423671,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.04522613065326633,0.0019418624707982122,0.005362552841594932,0.0,1.0
C13784,0.03446663539894943,1.0,0.05591094483118157,0.028977333333333334,0.0,0.333333,0.666667,0.0,0.0,0.05763688760806916,0.1289782244556114,0.010061992595478382,0.00616219033220596,0.0,1.0
C18512,0.004414734678433955,1.0,0.0,0.02042177777777778,0.0,0.0,1.0,0.0,0.0,0.037463976945244955,0.028475711892797323,0.007818972035679045,0.004179284327370636,0.666667,1.0
C17799,0.058547938803080186,1.0,0.0,0.0,0.030779804839439276,0.0,0.0,0.22222199999999998,0.032520325203252036,0.0,0.06197654941373535,0.004507662312973806,0.009344214051765581,0.0,1.0
C14736,0.048288686597487925,1.0,0.06252188046244901,0.008186222222222223,0.0,1.0,0.416667,0.0,0.0,0.08645533141210374,0.5477386934673367,0.050244864861539014,0.009109742723336298,0.166667,1.0
C10601,0.4891288317091758,1.0,0.024966113649605937,0.005533333333333334,0.10096106141932099,0.333333,0.25,0.16666666666666666,0.024390243902439025,0.02881844380403458,0.2964824120603015,0.040998824033603734,0.06807876723871725,0.0,1.0
C10061,0.33694825986015203,1.0,0.0,0.010177777777777779,0.0369485865712557,0.0,0.333333,0.22222199999999998,0.032520325203252036,0.017291066282420747,0.19597989949748745,0.04161071173767028,0.04445291603691144,0.0,1.0
C10816,0.05121206726381168,0.75,0.0022175473028918395,0.0,0.04417651516289031,0.125,0.0,0.08333333333333333,0.008130081300813009,0.002881844380403458,0.04522613065326633,0.0050188167052060756,0.0035703571171038775,0.0,0.33333333333333326
C16389,0.04191122788521854,1.0,0.055570180011653224,0.1262248888888889,0.0,0.75,0.916667,0.0,0.0,0.25936599423631124,0.11222780569514239,0.09168304179895735,0.004173800710990292,0.75,1.0
C17243,0.003390949128955292,0.909091,0.0,0.027132000000000003,0.0,0.0,0.727273,0.0,0.0,0.02593659942363112,0.06197654941373535,0.012145794487663423,0.004187859392185797,0.444444,0.8333333333333333
C13220,0.11906337658809918,1.0,0.0,0.011648,0.0,0.0,1.0,0.0,0.0,0.06628242074927954,0.16247906197654943,0.01098663211493269,0.011503405735711014,0.0,1.0
C16363,0.06397558057623727,1.0,0.0,0.02666311111111111,0.0,0.0,1.0,0.0,0.0,0.06628242074927954,0.16247906197654943,0.0135642524513108,0.005998207720366542,0.0,1.0
C15356,0.0005081508909973124,0.142857,0.0017791407280198716,0.0,0.0,0.142857,0.0,0.0,0.0,0.002881844380403458,0.09547738693467338,0.0,0.0012446141560101503,0.0,0.16666666666666652
C14927,0.12464594968040031,0.909091,0.0,0.00703288888888889,0.09551032934656593,0.0,0.583333,0.16666666666666666,0.04065040650406505,0.023054755043227664,0.07872696817420437,0.012328393504617724,0.014829602959192535,0.0,1.0
C15904,0.024766595762065663,0.9,0.0,0.1524888888888889,0.0,0.0,0.8,0.0,0.0,0.04322766570605187,0.32998324958123953,0.04673444828447935,0.0032613054484663556,0.7,0.6666666666666665
C17114,0.014869794285784553,0.818182,0.001364040602287712,0.007466666666666667,0.0,0.75,0.083333,0.0,0.0,0.03170028818443804,0.14572864321608042,0.02677433872273092,0.0031444257229469234,0.142857,1.0
C19063,0.00401989029149646,1.0,0.0,0.023222222222222224,0.0,0.0,0.444444,0.0,0.0,0.017291066282420747,0.04522613065326633,0.010626915604465081,0.0024636279606061497,1.0,0.5
C14806,0.007081781864909018,0.545455,0.008684718942623203,0.0,0.0,0.166667,0.0,0.0,0.0,0.005763688760806916,0.5477386934673367,0.0898231905337557,0.004950172030163239,0.0,1.0
C17786,0.005418674033618474,1.0,0.0117246159035849,0.009777777777777778,0.0,1.0,0.416667,0.0,0.0,0.0893371757925072,0.16247906197654943,0.012736750449799937,0.0040644109574449255,0.25,1.0
C10346,0.17923997288114055,1.0,0.0,0.0031586666666666664,0.1368609196517034,0.0,0.166667,0.11111133333333334,0.07317073170731708,0.008645533141210374,0.3132328308207705,0.18191011975167123,0.01870139662497562,0.0,1.0
C17274,0.0,0.0,0.0,0.0092,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.07872696817420437,0.0,0.002375363092969739,0.0,1.0
C16647,0.08565685952144692,1.0,0.015685730933177957,0.023294222222222223,0.043069382448984235,0.416667,0.666667,0.11111133333333334,0.05691056910569106,0.05763688760806916,0.05862646566164154,0.011969736919776076,0.02218784280448317,0.0,1.0
C14408,0.03923549373388108,1.0,0.019259713576006622,0.007377777777777778,0.0,0.5,0.083333,0.0,0.0,0.023054755043227664,0.08207705192629818,0.013668821317374028,0.005346900687593092,0.0,1.0
C15021,0.0005256699919013555,0.272727,0.003668925756692938,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.16247906197654943,0.008820268836080822,0.0022791057847889643,0.0,1.0
C10486,0.0032033127118603396,1.0,0.0,0.025133333333333334,0.0038501098045777707,0.0,1.0,0.05555533333333333,0.008130081300813009,0.040345821325648415,0.2797319932998325,0.054588226163423466,0.004686529468988641,0.25,1.0
C10190,0.007202912095830396,1.0,0.012094820448342482,0.007143555555555556,0.0,0.416667,0.416667,0.0,0.0,0.04322766570605187,0.32998324958123953,0.008706136172433897,0.0032092491415935615,0.0,1.0
C13668,0.062085381107387774,0.8,0.015394768315495721,0.0,0.08260677289271054,0.5,0.0,0.26666666666666666,0.04065040650406505,0.01440922190201729,0.1289782244556114,0.006011241288744517,0.006033301068324346,0.0,0.6666666666666665
C18893,0.01673322184632441,1.0,0.0,0.023379555555555556,0.0,0.0,1.0,0.0,0.0,0.08069164265129683,0.04522613065326633,0.002227152037297988,0.0041597602800537824,0.0,1.0
C10435,0.028818278173830588,1.0,0.001594406452206446,0.05777777777777778,0.010840069595846298,0.083333,0.416667,0.11111133333333334,0.016260162601626018,0.020172910662824207,0.06197654941373535,0.03645603120231774,0.0061728110446248935,0.2,1.0
C12423,0.05698383238021688,1.0,0.014516483179490326,0.0008888888888888889,0.0,0.5,0.166667,0.0,0.0,0.03170028818443804,0.035175879396984924,0.020100509241100396,0.006418284956894953,0.0,1.0
C10577,0.07954191525710609,1.0,0.057100555061486084,0.0,0.07131193750906263,0.666667,0.0,0.16666666666666666,0.04878048780487805,0.05187319884726224,0.19597989949748745,0.045787553698232376,0.008460134982030276,0.0,1.0
C11443,0.13096476052420902,1.0,0.0,0.0,0.07174589571969868,0.0,0.0,0.11111133333333334,0.024390243902439025,0.0,0.09547738693467338,0.011152194563893368,0.01547424412005462,0.0,1.0
C11430,0.018685494413891834,1.0,0.06154300959857708,0.0041377777777777775,0.0,0.583333,0.083333,0.0,0.0,0.05187319884726224,0.1289782244556114,0.056682235958960325,0.0035225625037436973,0.166667,1.0
C13584,0.04361726228836543,1.0,0.0038121990861418624,0.0,0.0,0.166667,0.0,0.0,0.0,0.011527377521613832,0.2797319932998325,0.012142140887892202,0.004463314116813593,0.0,1.0
C14071,0.06670190127173051,1.0,0.008780398049618202,0.009184,0.0,0.083333,0.666667,0.0,0.0,0.04610951008645533,0.04187604690117253,0.008737841298023111,0.011105611760463633,0.0,1.0
C11820,0.28233261756132444,1.0,0.0,0.0,0.29179566511085525,0.0,0.0,0.6111113333333333,0.17073170731707318,0.0,0.4639865996649916,0.1946801447606559,0.027398541762274336,0.083333,1.0
C13521,0.04109035184032299,0.545455,0.0,0.0,0.05631952012071961,0.0,0.0,0.11111133333333334,0.024390243902439025,0.0,0.09547738693467338,0.03186452477205312,0.0028508675389643952,0.0,1.0
C10308,0.3402103815577895,1.0,0.0,0.0,0.1255851328316348,0.0,0.0,0.05555533333333333,0.016260162601626018,0.0,0.3969849246231156,0.035214719635123855,0.0317146188651097,0.0,1.0
C10459,0.036724429759619495,1.0,0.0,0.02306666666666667,0.0,0.0,0.636364,0.0,0.0,0.02593659942363112,0.14572864321608042,0.01224837528095511,0.004931536568721403,0.0,0.8333333333333333
C10806,0.0434537809571445,1.0,0.042555368149897264,0.016666666666666666,0.01393325743309179,0.583333,1.0,0.11111133333333334,0.024390243902439025,0.0547550432276657,0.21273031825795646,0.09051712564109836,0.006959070203991132,0.181818,1.0
C11157,0.052612633477409236,1.0,0.0,0.0,0.08118994936677089,0.0,0.0,0.22222199999999998,0.04878048780487805,0.0,0.2462311557788945,0.019329013507778454,0.006396432781744472,0.0,1.0
C13979,0.10483641205965259,1.0,0.008316722377257812,0.0,0.0,0.166667,0.0,0.0,0.0,0.011527377521613832,0.06197654941373535,0.012079385408573744,0.0111680189902583,0.0,1.0
C14382,0.20148537874919942,1.0,0.029003035971664263,0.07325688888888889,0.06483393617239273,0.083333,1.0,0.11111133333333334,0.024390243902439025,0.10662824207492795,0.2797319932998325,0.14244037797004996,0.020097989859689615,0.166667,1.0
C18801,0.1349075302673399,1.0,0.0,0.0,0.09428649591991665,0.0,0.0,0.28571399999999997,0.06504065040650407,0.0,0.07872696817420437,0.005435551303639949,0.010561000128410348,0.0,0.16666666666666652
C11983,0.07510100910375701,1.0,0.004563893403661565,0.015258222222222223,0.04220484895112942,0.166667,0.583333,0.16666666666666666,0.04878048780487805,0.04899135446685879,0.035175879396984924,0.009216274801786474,0.020093615497804307,0.0,1.0
C10681,0.10574767320176676,1.0,0.1028623999509338,0.18570622222222224,0.03654335513442877,0.5,1.0,0.05555533333333333,0.008130081300813009,0.2507204610951008,0.1222780569514238,0.18892946793344728,0.04234978750654714,0.25,1.0
C16392,0.35076286531661044,1.0,0.0355151031923702,0.007262222222222223,0.191668326528664,0.333333,0.833333,0.05555533333333333,0.008130081300813009,0.07780979827089336,0.2964824120603015,0.0985258133428533,0.041838111469465186,0.0,1.0
C12299,0.0090671175212061,1.0,0.0,0.0,0.0026236393993079345,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.01507537688442211,0.0009937938455434005,0.005868024588187453,0.0,1.0
C14682,0.019204859671156614,1.0,0.0012043300929191329,0.0,0.049721165968218003,0.166667,0.0,0.27777799999999997,0.10569105691056911,0.005763688760806916,0.21273031825795646,0.027715031775048624,0.004436840591375531,0.166667,1.0
C12924,0.00014638038709769216,0.454545,0.0,0.005111111111111111,0.0,0.0,0.916667,0.0,0.0,0.034582132564841495,0.2797319932998325,0.001960828615640077,0.0005038378088803118,0.0,1.0
C12611,0.047360418838784814,1.0,0.0318118310895765,0.001,0.060186703629054254,0.666667,0.083333,0.22222199999999998,0.04878048780487805,0.07780979827089336,0.035175879396984924,0.05625081961325352,0.012403874992415421,0.166667,1.0
C18313,0.01393086328384598,1.0,0.0,0.11573333333333334,0.0,0.0,0.916667,0.0,0.0,0.0547550432276657,0.10217755443886099,0.04950038302665287,0.0038238412041031347,0.545455,1.0
C16887,0.006437520757769023,1.0,0.0,0.0015884444444444446,0.0,0.0,0.166667,0.0,0.0,0.005763688760806916,0.04522613065326633,0.0014114134930142154,0.004182241502691709,0.0,1.0
C12614,0.056326779220533495,0.454545,0.0,0.0,0.12093497875048433,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.11222780569514239,0.08684394237321848,0.005975423890606447,0.0,1.0
C13921,0.06411934009303374,0.9,0.017312766414180135,0.010693333333333334,0.03373850966021296,0.3,0.7,0.19999999999999998,0.04878048780487805,0.07780979827089336,0.04522613065326633,0.042167682297846745,0.017118300146484643,0.0,0.6666666666666665
C19081,0.15875059004157296,0.888889,0.0,0.03499555555555556,0.143237021426872,0.0,0.666667,0.3703706666666667,0.0813008130081301,0.04899135446685879,0.09547738693467338,0.03429329193025399,0.041496633500680315,0.0,0.5
C12531,0.052897079567713105,1.0,0.041086816523045785,0.026339111111111112,0.010772942786853697,1.0,0.666667,0.11111133333333334,0.016260162601626018,0.11815561959654178,0.14572864321608042,0.07184700122303364,0.008012451015036077,0.333333,1.0
C12653,0.3574284123395686,1.0,0.008783342022141125,0.009776,0.0834273744485647,0.083333,1.0,0.22222199999999998,0.05691056910569106,0.037463976945244955,0.19597989949748745,0.03492336762763004,0.04322678130028292,0.0,1.0
C17698,0.06807016723526656,1.0,0.0,0.0,0.024578443154919305,0.0,0.0,0.16666666666666666,0.05691056910569106,0.0,0.035175879396984924,0.009403818823961145,0.007157253355488379,0.0,1.0
C18987,0.06395730256186807,0.625,0.096905762212886,0.0,0.0,0.25,0.0,0.0,0.0,0.008645533141210374,0.10050251256281409,0.12371449581753714,0.007118157406705118,0.0,0.33333333333333326
C17956,0.135074603220626,1.0,0.0,0.0,0.06478833482915854,0.0,0.0,0.11111133333333334,0.0894308943089431,0.0,0.19597989949748745,0.010109589685312389,0.012823988143013913,0.0,1.0
C12837,0.2674194911811499,1.0,0.01725241497746021,0.0,0.0,1.0,0.0,0.0,0.0,0.034582132564841495,0.14572864321608042,0.027057986302552014,0.03230335784061332,0.0,1.0
C17487,0.043319986242776845,0.888889,0.004159342512803214,0.0,0.05355177754859188,0.333333,0.0,0.5925926666666667,0.11382113821138212,0.008645533141210374,0.07872696817420437,0.005973342259129072,0.003344584945867759,0.0,0.5
C13229,0.3631111396233495,1.0,0.0,0.03999111111111111,0.06449754377242611,0.0,1.0,0.16666666666666666,0.032520325203252036,0.07204610951008646,0.21273031825795646,0.032627831569001654,0.042984631022904674,0.0,1.0
C10582,0.3363899252489556,1.0,0.0,0.0,0.04717469799378031,0.0,0.0,0.44444466666666665,0.06504065040650407,0.0,0.19597989949748745,0.040614357261179276,0.03065810977670112,0.0,1.0
C18355,0.05707836500637378,1.0,0.0,0.013335555555555557,0.0,0.0,0.75,0.0,0.0,0.02593659942363112,0.035175879396984924,0.01011532238437279,0.007750581262439052,0.0,1.0
C13128,0.3373415201823588,1.0,0.0,0.0,0.18771382963940056,0.0,0.0,0.11111133333333334,0.04878048780487805,0.0,0.2964824120603015,0.19788073958253416,0.044923162320560726,0.083333,1.0
C11417,0.14092069174894886,1.0,0.063540740286424,0.007733333333333333,0.01081809420298646,0.25,0.25,0.05555533333333333,0.008130081300813009,0.02593659942363112,0.19597989949748745,0.012852300816464133,0.018766830301318628,0.0,1.0
C16834,0.006025957214030142,1.0,0.0,0.04538844444444445,0.0,0.0,1.0,0.0,0.0,0.25360230547550433,0.09547738693467338,0.021298198582495084,0.004361525361560838,0.5,1.0
C10939,0.060942579294121856,1.0,0.008559109448311815,0.0,0.0,0.333333,0.0,0.0,0.0,0.011527377521613832,0.035175879396984924,0.006616988458675078,0.005991640160583009,0.0,1.0
C18380,0.031896889394694906,0.727273,0.0,0.0,0.08411114928611718,0.0,0.0,0.22222199999999998,0.1788617886178862,0.0,0.06197654941373535,0.06440069368270936,0.00438304694429483,0.285714,1.0
C11481,0.0838692969962982,0.818182,0.0,0.55,0.0,0.0,0.75,0.0,0.0,0.02593659942363112,0.5477386934673367,0.3005849776078,0.00693791770811452,1.0,1.0
C17908,0.003982689302842091,0.636364,0.005127418810757766,0.01035688888888889,0.0,0.083333,0.5,0.0,0.0,0.023054755043227664,0.035175879396984924,0.002950115081176916,0.004792399643666114,0.0,1.0
C15490,0.5163934361590343,1.0,0.03620006746603698,0.06999644444444444,0.08098952254618035,1.0,1.0,0.16666666666666666,0.04065040650406505,0.1930835734870317,0.407035175879397,0.0650363820116794,0.09944478452880709,0.0,1.0
C15445,0.3722638516541902,1.0,0.0,0.0,0.12140145322586043,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.3969849246231156,0.0662035849615578,0.03371886122897075,0.0,1.0
C17411,0.11371026209208995,1.0,0.014131068110030972,0.019444444444444445,0.047322219759845144,0.083333,0.333333,0.05555533333333333,0.04065040650406505,0.04322766570605187,0.06197654941373535,0.012903286371867655,0.03575822821019223,0.0,1.0
