CUST_ID,UMAP1,UMAP2,UMAP3
C16298,3.8747635,5.5904465,7.321144
C12394,6.4551654,3.1426837,6.6102
C18231,5.747269,3.5358436,5.7045875
C14819,4.6366777,2.8114905,6.1411266
C14364,7.423851,4.693477,8.015265
C15623,-0.21054937,4.151744,5.1215525
C10692,4.8461814,5.418755,5.656469
C12195,7.0461226,6.555869,7.02826
C17065,6.084748,2.810552,6.2065706
C15961,5.2724776,2.1839297,6.315325
C10668,5.8441153,6.691555,9.482476
C15957,4.897053,8.440536,6.848881
C15419,-0.20777254,5.206212,8.012999
C10182,2.700961,5.8080854,7.094227
C12671,0.61136454,4.117826,6.0658627
C12015,4.649865,8.08245,6.809643
C19108,2.0073307,2.1507645,9.686183
C16958,-0.5987715,4.2856197,5.9454293
C10815,0.0192213,6.310029,7.641891
C17922,7.4169035,7.2758055,7.4071593
C15219,7.1361704,7.1138663,6.7943854
C10467,7.7293344,5.918133,7.1689672
C16049,4.104831,5.7719955,8.306615
C18100,5.3728476,8.992717,6.179771
C14200,0.40817758,5.33458,6.8028264
C10348,5.7712364,6.6413875,9.588268
C13724,4.8175235,2.9985905,5.8404107
C10096,-0.055090748,5.5858293,8.877906
C14713,0.873479,5.630283,5.3981833
C14693,7.1805744,4.742994,7.999116
C17648,3.9978433,2.6469603,5.9847136
C12034,1.2631662,3.141676,9.869554
C10554,6.892327,7.4759097,6.6423736
C11030,6.8805723,7.954591,6.5314717
C18431,4.330098,2.393771,6.0086336
C13107,6.4647107,3.9964588,5.595904
C11475,4.7203264,7.8293214,7.24706
C14273,6.9327507,4.607154,7.590327
C12315,7.3508086,7.313791,7.9184623
C13690,3.929879,7.198164,6.114032
C15992,5.161927,3.8406186,5.656047
C16490,4.236977,7.7001996,7.2250752
C15587,-0.27465615,4.667774,7.1799374
C16240,4.218196,9.071985,6.2860794
C13160,0.7283276,4.016226,4.1641297
C18865,5.1321273,9.044482,5.6280093
C16489,1.0110072,4.5631456,6.115439
C17863,2.9051957,8.261003,6.7864575
C10721,3.574375,7.540566,5.5429688
C17168,2.919161,8.248187,7.7254505
C11797,5.3776393,7.5416765,8.139982
C10173,5.860682,6.678482,9.531672
C14489,3.6141005,8.688732,6.4209847
C17306,2.8501885,8.181839,6.386119
C18863,5.2664165,9.026334,5.6328244
C18278,1.3899649,5.29451,5.920931
C18139,0.07605862,5.6258883,7.642941
C12346,5.8230247,2.3447685,6.543918
C13080,1.3384893,2.789131,10.1789465
C14104,4.488783,2.426547,6.0098953
C15759,4.2432384,3.265649,10.783914
C16536,-0.2579993,4.8611712,7.3713026
C14406,4.7252445,8.491533,7.153555
C16025,4.64591,8.152998,8.094378
C12765,5.442973,6.5804133,9.177931
C15790,0.24776478,4.638275,7.3760123
C18262,5.197789,8.736355,5.4997435
C10105,2.269522,2.426974,9.548695
C14788,4.687625,7.9731297,7.8912587
C18149,4.4251194,7.041927,5.079728
C15584,4.6325088,7.055646,5.1863437
C18474,5.8149147,8.741599,5.8171654
C13413,1.6849715,2.62155,10.239078
C11513,4.113,7.2179885,8.964331
C13927,3.3286867,5.674253,6.065529
C11803,5.9720936,6.903226,8.716931
C14942,6.136539,6.1206026,9.466864
C19119,1.8490844,2.4210386,9.775682
C15014,4.1187468,7.6918426,8.6869335
C12181,4.2524605,7.7923255,8.791397
C12917,0.8355349,5.47446,4.1326704
C18473,7.601343,7.711013,7.1026893
C15834,2.2089922,2.4314375,10.1225195
C18162,4.118303,7.547005,4.61223
C17441,4.4705353,7.669827,5.141383
C18656,7.761233,7.71665,7.2552443
C16915,2.9230444,5.8176355,5.8007874
C17314,7.3945007,6.3373833,6.9847913
C13729,6.669837,4.095959,5.7011237
C12727,0.14009464,5.248348,6.4024043
C16326,4.227557,8.036418,8.696602
C11247,7.8927164,4.6641507,8.055826
C18742,7.9587393,7.054027,7.727713
C11988,8.001864,7.20114,7.882966
C16016,5.7460938,8.053478,8.532857
C15927,7.807839,4.618699,8.00031
C16225,3.56934,7.282028,5.4351764
C17991,-0.0030649556,4.741395,4.8831058
C13393,3.419508,5.8854704,7.523524
C10834,0.6268606,4.269518,6.146836
C13428,1.124363,5.07116,5.4465923
C15335,7.0477147,7.8529115,6.5855618
C18518,4.6291714,2.4062495,5.9742255
C19120,3.1435912,3.182987,10.497515
C15693,5.906724,1.5075268,5.9976654
C11286,3.4492028,7.6735044,8.620325
C16439,3.164127,7.875468,8.69434
C14925,2.8568013,5.928048,4.405615
C10571,5.0742736,8.842583,6.9945
C10027,-0.5241047,4.3809805,5.983905
C13893,2.6750274,7.5150666,7.837676
C16219,7.2374954,3.56941,5.0248847
C15408,1.7641734,2.6873858,9.980359
C11347,4.99931,7.7155,9.530406
C16956,0.32196873,3.5557935,4.5593715
C13640,5.2148995,8.271614,7.644812
C11265,6.1934996,6.128338,9.484875
C17828,-0.7276242,4.088998,5.7704234
C10453,3.4446225,7.482949,7.9592915
C13029,0.77154833,4.1223297,4.203801
C16516,-0.8065865,4.9907866,8.391619
C16124,0.2462883,3.4757273,4.5256004
C15130,0.056094084,4.8223906,6.8999996
C15201,0.4323725,5.5123158,8.713911
C12532,5.4886823,2.113959,6.522681
C17110,3.598315,5.5983944,6.562883
C13042,0.7822873,4.1730075,4.24298
C10337,4.093252,7.9219666,8.488217
C11074,3.5046928,5.1960387,4.8156247
C14001,0.56836987,4.02407,4.5480137
C16870,-0.74882346,4.6859207,8.094275
C11932,3.504238,5.7269397,5.7891026
C10558,4.2033634,7.454571,8.48997
C16021,3.9570906,2.8862245,10.84048
C10609,3.555604,7.7172303,8.928995
C19112,1.9940062,2.1365933,9.679382
C11759,4.8822227,8.145893,6.9038973
C16801,4.2094564,8.488474,5.3456497
C14562,2.724699,8.136421,6.8685775
C10513,0.38202366,7.117078,8.092415
C13070,3.0137167,6.4181223,7.30395
C14845,3.2368486,6.04051,6.2738113
C13629,0.41711432,6.7689652,7.4427743
C12480,2.0480292,2.075959,9.69864
C17583,4.237966,8.345463,7.1426263
C14061,6.4155087,3.6968412,6.0358486
C11978,0.33525681,4.2776875,5.3820167
C12793,2.8011367,7.925089,7.2389684
C13417,3.3047826,5.6266546,5.965505
C17703,0.03563284,4.6079283,5.2609563
C15722,0.6100043,5.6997304,8.305963
C15388,-0.638173,4.280648,5.8663855
C17124,2.7422895,7.8516006,6.5817375
C10411,1.6729805,2.5673203,10.270337
C11362,2.9460378,5.845686,5.6218543
C13707,0.72870225,4.0812645,4.2494054
C10126,4.108467,5.4646754,5.517107
C12591,3.9087682,2.6645215,5.9787593
C11618,4.1669264,7.329389,7.200321
C12047,0.23317407,5.8346624,6.84081
C12547,3.058644,7.859529,8.724206
C12240,0.43574002,3.5553067,4.236921
C17212,-0.6886359,4.7360835,8.31002
C17373,3.959051,11.459885,5.301855
C10597,5.720048,2.2752867,7.1619143
C17472,0.018490635,6.3786345,7.7978787
C18244,3.4302814,8.607774,6.486154
C16476,-0.7368963,4.0478077,5.7759805
C16199,1.9703404,5.611657,6.9086146
C11453,-0.8956297,4.4587264,7.583347
C10559,5.603947,2.357889,7.219868
C13368,0.4056703,6.583028,7.479433
C15835,4.2017603,2.7087014,6.1428323
C11482,1.06569,6.7413793,8.608562
C14505,0.76580215,6.634583,8.813221
C11929,1.9924086,7.5617256,7.9363966
C11502,4.5706196,7.753627,9.195654
C18492,2.6763613,7.3341055,6.7822275
C18267,0.40473336,3.8782225,5.5367265
C11880,3.4489818,7.2933216,5.276895
C10053,3.9678025,6.980787,6.8800683
C14680,3.729372,5.664483,5.675531
C14481,-0.26858243,4.3025002,6.9280457
C10488,5.457625,2.624895,6.543535
C14170,3.4466667,7.492255,5.4491696
C13197,-0.21153821,5.316547,8.393869
C14528,5.518622,1.9516039,5.9909225
C12876,3.7678647,7.581405,4.7773905
C11919,-0.014227921,6.372531,8.483274
C17493,0.034697954,4.536104,5.1845574
C10896,-0.5531606,5.0438786,6.8104367
C18259,7.467577,6.4036827,6.965283
C15642,0.31089124,6.935191,8.337458
C18577,5.2421155,8.74757,7.321488
C15123,2.1250129,7.875108,7.2382903
C13811,1.1491774,5.468021,5.570239
C10441,0.5737243,5.5310955,6.763739
C10194,3.008215,5.7510214,6.0462303
C14611,3.2718098,8.124837,6.9792304
C14047,1.111607,5.1781435,6.2981467
C10237,3.1887994,2.2208943,9.893932
C12725,0.6852182,4.286009,5.138286
C11076,4.4175863,2.8370526,6.9405284
C13561,2.1222248,5.17267,5.2147455
C14423,2.8765533,7.8299937,6.468906
C13788,2.2998068,2.427077,9.506826
C11967,0.7225297,4.842996,7.90641
C19092,1.7114444,2.4909792,9.804611
C10830,4.999044,7.6677365,9.588544
C11538,0.11970271,6.136604,9.070142
C13306,2.7685647,5.861117,4.6696315
C11167,7.1307282,7.1331496,7.7554445
C17384,3.4194605,7.1977053,5.218618
C12277,5.753619,6.221399,9.4220915
C15078,2.969268,3.060252,10.587992
C19154,3.478486,2.8964744,10.724598
C16093,3.0746121,8.447832,6.6430235
C17242,0.62466604,6.492566,8.50176
C15094,-0.8902871,4.3603487,6.761197
C18820,0.5789252,4.4064555,5.2830815
C12211,6.333783,4.128313,5.565949
C16234,6.0987186,6.0536485,9.482833
C11686,5.6728625,2.3592,7.216063
C18772,4.0576444,2.6214423,6.018166
C10162,0.9387399,6.5323505,8.531378
C12431,-0.6535044,4.6380796,7.730857
C14242,5.4923124,7.7796535,8.110325
C16034,6.674478,7.1468573,6.4534154
C16961,2.757219,5.9444942,4.518783
C14516,4.3412867,7.534567,6.8081903
C12358,4.20656,9.304535,6.4544215
C16386,2.5484807,7.9963336,7.0972447
C14634,0.46920472,6.021892,8.693588
C12849,3.5321765,7.5532417,5.381861
C17014,0.3608196,6.8220816,7.6013527
C14413,0.50211126,6.4795127,6.9288206
C13041,-0.8524968,4.893859,8.211097
C17276,7.037386,7.8726263,6.442158
C13223,5.1832957,2.3260326,6.458692
C13019,0.76506364,3.9880316,4.1284747
C10878,8.061825,7.1613264,7.7737117
C17636,2.4503345,7.695527,7.5227394
C18936,4.3146324,2.421463,6.17139
C10784,3.0223901,8.053611,7.783684
C14419,0.44639772,5.221089,8.461814
C16222,2.6353378,5.8472123,4.6199107
C13638,7.3767424,7.349344,7.9346356
C19103,2.8104901,2.0813704,9.784743
C12127,0.38279766,4.012167,5.9890404
C10573,2.1143363,2.4560468,10.160253
C15924,7.370503,3.4304507,4.893937
C17737,3.1764128,5.749484,6.126798
C18103,7.332243,7.4449253,8.149948
C14072,0.16295712,5.3649087,6.5582204
C16570,7.388179,7.2911973,7.8589983
C11303,0.1974003,4.6502204,7.2042885
C16442,7.1889687,7.3273797,6.856147
C14766,0.44024,5.790056,8.865713
C18785,6.093218,5.96653,9.387514
C11059,1.1747476,5.4949803,5.1684456
C10780,1.934163,7.8750978,7.2143774
C16969,1.3951362,7.317474,7.599363
C15696,3.9787405,5.4599576,7.8568435
C12014,0.63929623,4.1654997,6.7592483
C16091,4.927862,8.401593,5.3407702
C10362,4.159044,7.0212197,8.312545
C11562,3.1935234,6.4386153,5.0541706
C15202,6.441816,3.6452367,5.67642
C13169,2.240885,7.7884574,7.2538905
C18680,-0.495862,4.979274,7.2869463
C10728,1.4827964,2.7006183,10.2867985
C12406,3.0035095,2.528554,10.253177
C10585,0.12836652,4.028076,5.555002
C17529,6.2935634,5.8235025,9.088647
C18420,1.7430813,5.4612355,6.5092974
C13401,4.241391,2.5327263,6.0722036
C17902,-0.7332783,4.2334995,6.818122
C12654,0.26099375,6.797605,7.660177
C11082,3.7442832,5.916334,7.8032336
C17486,7.333501,3.4818373,4.9305487
C10429,4.986837,8.327658,6.846828
C13540,2.605956,5.763594,6.811232
C16256,6.534265,3.510961,6.2984147
C13812,4.3068943,6.7661,8.448212
C13392,0.42606232,5.117327,7.877279
C16022,3.7206774,5.569041,7.496947
C16734,4.332917,7.492692,4.9849014
C13813,4.1036277,8.114385,8.239879
C13076,3.60555,6.463839,7.2949247
C17659,6.6939287,4.02286,5.723533
C16576,0.6191743,5.2640514,4.2412086
C11636,2.668022,5.5653625,5.355826
C11458,4.9364653,7.7948227,9.600172
C16975,-0.14664474,4.2965136,6.190771
C12782,0.6363198,5.4333034,4.141752
C11779,2.6843095,8.1138935,6.780654
C14301,3.5217898,6.063736,8.120353
C13300,2.4714835,7.5286503,6.665406
C11558,5.1928315,8.421365,5.292391
C16695,1.659612,2.545849,10.319726
C18334,8.012292,4.760925,8.095221
C11366,3.8758214,5.7384424,8.181461
C10873,0.47203374,5.7233357,9.084274
C11187,2.3341467,5.782001,4.7519054
C14355,1.3754587,2.68571,10.240717
C18088,-0.14534852,4.4712276,6.2670264
C10482,3.978376,8.727243,6.562023
C13954,5.123653,8.422174,8.286252
C14175,2.6402147,5.7536054,4.705917
C18689,3.0396588,2.6866114,10.427694
C13970,5.742079,2.2365909,6.8994775
C16859,4.0443573,7.348439,4.4323826
C13997,4.5670266,7.7626786,9.029764
C10390,2.999664,5.81791,4.7694945
C17431,1.1902207,3.3308806,9.73339
C11380,0.7061556,6.955367,8.234692
C11267,6.4342957,3.106708,6.5848618
C15688,0.82846355,4.4753666,4.5004816
C17742,-0.7568723,5.0563717,8.341085
C14743,0.108176015,6.487025,7.781356
C17174,3.4523675,8.61093,6.4914184
C11871,0.68703854,4.8711023,7.7577
C12698,4.2022023,3.2054315,10.812882
C16898,4.9877186,4.1482663,5.4754868
C18494,7.8953643,5.97992,7.3997307
C11956,-0.27732062,5.0140095,6.933488
C15441,5.597248,1.753519,6.0534635
C16210,3.450868,7.8086257,8.481013
C12539,0.46808445,6.5359354,7.2330256
C14510,3.9623528,7.709871,8.448712
C18363,0.43528417,3.5581772,4.2466207
C13233,4.164452,7.4776177,5.026149
C11233,4.712297,2.1323915,6.098618
C18721,5.270118,2.2387912,6.332603
C10929,0.56414235,6.0065227,8.658953
C15532,1.623053,5.6297035,5.310059
C12900,1.488039,2.7738411,10.138976
C14008,2.9683466,6.019008,4.635662
C12623,6.9420466,7.5840974,6.5447206
C19167,3.654744,2.8387804,10.764112
C14495,0.11367224,4.8820114,4.7330084
C18069,-0.22018282,4.2741723,5.0815043
C17934,0.9092846,4.751541,5.590857
C17098,1.9705654,7.732161,7.3079524
C11065,0.080435954,6.3793855,7.684394
C15821,4.0641646,7.4492645,4.5316033
C13493,4.203583,7.65853,7.143668
C15038,-0.044427346,4.163951,6.1746545
C13471,0.05780284,4.738008,4.9724216
C11815,2.730858,7.7307463,7.997363
C12740,2.7252693,5.9543037,4.481685
C10240,5.248826,8.68823,7.443834
C17366,5.940707,3.6360667,6.229096
C13570,0.12147275,4.910029,4.778468
C14474,4.392282,5.618975,5.229275
C16123,3.8860044,6.0452533,8.1922655
C15358,5.0227275,7.5722423,9.611554
C12462,0.16853379,5.826938,8.815621
C12390,7.78162,7.2656846,7.869525
C16456,7.9886723,6.0872574,7.555942
C11566,3.2058363,6.1705623,7.6926775
C10224,4.390411,8.910601,6.677103
C18217,5.8863764,1.6834188,6.189207
C12334,0.45831737,7.055815,7.7922974
C13994,2.1348062,2.894404,10.202864
C14953,4.032805,6.9813666,5.129693
C13272,4.295047,8.23098,9.140008
C10924,0.24389409,5.715856,7.6338706
C16038,6.108347,6.3414426,9.174519
C11911,2.129874,5.7934484,4.9148
C16620,1.9021479,7.9806294,7.331114
C15899,4.178552,7.4662457,4.8293166
C10335,-0.73787093,5.01834,8.194579
C11259,5.7590013,2.2694497,7.0293436
C15639,1.9246775,2.505067,9.7286415
C15056,3.1719859,7.0900064,8.426011
C11169,2.7344697,5.9782043,4.716929
C16351,-0.0966317,4.3842907,6.126828
C12538,7.378739,7.724082,7.982434
C13852,3.8773365,5.4595904,5.070652
C10216,0.8871532,6.7641125,8.510593
C14735,0.09281182,5.557161,7.589211
C10827,4.4552875,9.002094,5.845011
C18299,3.1230922,8.097357,6.57892
C10761,3.2789023,7.993418,7.7396073
C16883,0.860881,4.747046,4.687572
C19057,3.2669063,3.276967,10.486259
C11217,5.7056947,2.2731426,6.831017
C12804,0.87237954,3.5010376,10.016413
C15192,3.8683841,5.7143416,8.155989
C14172,7.7403865,4.572422,7.976221
C19087,2.9060817,3.2285044,10.558643
C17256,1.1308258,3.1817002,10.120535
C16457,0.07734872,6.016888,9.069076
C13348,7.5820904,5.6329675,7.0602455
C10205,4.0464644,5.480925,5.4274673
C13898,0.40063778,5.5702343,8.6808195
C14660,3.3865662,6.421526,8.068837
C11133,5.862939,1.8336217,6.295722
C10572,5.911104,6.325267,9.689421
C14231,2.960667,6.20821,5.1992064
C14084,0.57514584,5.101344,6.1940017
C14121,4.153342,5.707127,8.327378
C16731,-0.03674175,4.7187996,6.3079257
C12387,4.7254653,8.422876,7.1860766
C15454,5.345735,8.485362,6.4014053
C15643,0.42079562,6.642005,7.297221
C15318,6.634008,3.859064,5.6438646
C18795,3.4627323,3.2621686,10.567315
C16711,0.28652528,3.4622724,4.447794
C16436,3.6349454,5.721313,6.509634
C10641,5.2794576,8.052666,8.970702
C18342,-0.35333613,4.8067684,7.2691274
C10971,0.7927353,5.4147973,5.569187
C10647,3.2404919,7.777705,8.84404
C16835,2.5418217,8.180683,6.7801037
C19071,3.7810085,2.6364691,10.626891
C13144,3.6409376,7.385052,8.549605
C14901,0.3876045,3.5085776,4.29259
C15655,6.2388496,6.003702,9.4253
C12949,0.49743408,5.1905675,6.4950495
C13911,5.11349,7.8786287,7.8909626
C14863,3.1579216,5.802802,6.182092
C16131,5.8186936,6.8526115,9.411962
C12270,4.9927325,4.4601154,5.446134
C11203,6.6767282,4.0932264,5.661996
C14126,4.126175,8.078464,9.0450325
C18909,1.4327546,2.763754,9.994023
C18715,8.0699415,4.924124,8.022734
C14872,6.0687494,3.4211276,6.1195164
C10498,0.7014973,5.2952313,5.493889
C11398,5.7650075,8.781016,5.754424
C18999,2.9638665,7.9657583,6.344727
C14666,3.9013462,5.6593585,8.09727
C17963,7.0301013,4.7261686,7.844689
C12802,4.203382,7.133895,6.615041
C14173,5.823466,1.6974696,6.1736927
C11068,1.7718931,7.63589,7.6727204
C18738,2.6188302,5.755888,6.828356
C16979,2.5160725,8.144336,6.761518
C16090,-0.034263004,4.1706257,6.6395082
C13391,2.7312787,2.1002743,9.905412
C17052,-0.28495026,5.033245,8.452098
C17578,4.279204,9.316143,5.9187183
C14574,1.7489029,5.41939,6.6762323
C17053,4.001638,8.851603,6.4878974
C12555,3.2469084,6.185397,4.969093
C11473,5.2224536,3.1127055,5.734366
C12628,4.831466,2.4779258,6.754774
C11933,4.8324995,6.682419,8.557249
C17746,3.6240792,7.1780534,4.5504494
C18822,3.598794,3.1650467,10.675053
C15972,7.6511207,7.0993514,7.1827946
C10551,0.6302689,5.9425354,8.32195
C18066,6.5882316,3.7111816,5.6562257
C17882,3.1566572,8.239834,7.444942
C15060,0.95711935,5.4301543,5.9541483
C10229,4.17466,8.124753,9.115154
C18429,4.1761565,9.761796,6.01648
C15391,3.0117013,2.307211,10.130586
C13772,2.01519,7.93374,7.1983852
C16075,1.1047554,3.5230808,9.665138
C17151,2.9645545,5.898235,4.489268
C16623,7.9712996,4.7456555,8.082528
C14847,6.789307,4.137664,5.7715454
C15027,3.8891678,7.433059,8.31129
C13608,4.767223,8.14777,6.879176
C15762,3.8502786,5.9108944,8.311097
C14958,4.3193707,9.274431,6.039828
C12464,3.344277,7.7457056,8.736521
C12972,0.90531504,5.0209274,7.8523045
C15296,2.8178825,5.880168,5.336561
C14142,0.9643323,4.8748927,7.9744267
C16780,-0.48707283,4.6735783,6.488785
C11606,6.891118,7.923117,6.5436993
C18280,5.1131506,9.029232,5.668788
C14496,7.850874,7.2483873,7.841107
C17548,3.8726084,11.70614,5.163007
C13508,4.79413,8.333402,7.5926843
C16227,3.994797,7.6238217,4.6142697
C11732,7.019986,3.7650208,5.2155857
C12941,2.0228527,5.5315485,6.3046803
C13050,-0.55257577,4.3388424,6.165699
C18368,-0.5618903,5.3550396,8.822122
C12367,3.2732205,7.5265136,8.715079
C18111,-0.6980473,4.8023367,8.298384
C10307,0.5169055,5.1999364,6.6090293
C17740,3.8780696,6.824583,6.624333
C10059,4.0973206,7.1512246,8.896885
C15929,2.044207,5.785327,5.2616324
C13127,0.8730339,3.2825167,10.0918455
C18209,7.0327883,6.714516,6.6104183
C15479,5.821087,8.090717,8.4263115
C14498,4.1215296,7.655142,7.3499722
C15496,2.7523515,3.067144,10.349388
C14421,-0.19909756,4.6613855,6.0351205
C16349,5.757015,2.4011035,6.293727
C10306,5.672696,8.013508,8.693342
C13105,7.7925324,6.9075055,7.4121957
C13216,7.241652,7.159303,7.843372
C10674,0.17385888,4.918461,8.154127
C11416,4.1362743,5.722903,8.303838
C15730,3.2636743,5.6437774,6.101966
C14228,4.207072,8.16703,9.173292
C15706,3.586232,6.8629475,5.1637797
C13535,6.87011,6.719023,6.8078384
C16645,-0.058216497,4.0803084,6.3844
C10708,0.87350637,3.446362,10.072214
C10450,0.6110895,3.863293,5.9242306
C14595,6.5963054,3.970745,5.6358185
C14739,6.2310653,6.044777,9.443963
C11540,-0.47078556,5.7238145,7.8384075
C10841,0.44956434,4.773024,7.5089006
C11944,4.894175,4.3062463,5.403915
C12617,4.451988,5.4345417,5.2875633
C19169,3.9306324,2.91532,10.896013
C12002,1.637707,2.6305969,9.899601
C17196,6.876075,4.4591355,7.4701242
C13357,6.6060743,3.6112542,6.304396
C17521,-0.041080587,4.2167907,7.1587486
C11225,0.3309056,4.5548644,7.3118443
C11421,7.0722837,4.4831047,7.64246
C17001,5.5777802,2.1448824,6.287517
C13301,6.5509777,3.4623482,6.628512
C10651,3.5331094,3.650737,10.252682
C13100,2.3228562,2.5825195,10.068368
C11723,2.4387898,2.425069,10.105102
C12178,4.1689014,7.471613,7.2919035
C12958,-0.124939725,4.1082535,5.224053
C18049,-0.88881457,4.5977683,7.964192
C15359,3.3648233,5.90901,7.220204
C10088,4.1003423,7.1270056,8.891767
C18935,2.6846066,7.627789,7.598133
C13628,-0.27899775,5.1239686,7.8364406
C12354,2.6287832,5.8858852,4.9124713
C16332,0.22979659,6.4331527,8.258778
C18453,4.0400176,7.6039567,4.630637
C10433,7.2756147,5.8414865,6.8445387
C12430,7.3836737,7.317338,7.7867055
C16180,2.8216004,5.948099,4.401799
C17407,0.58992726,5.6373825,8.683298
C10304,-0.5542272,5.5751147,7.7262583
C18687,1.0538113,3.4224863,9.9856205
C11557,0.6942667,5.338686,5.4818835
C18167,5.55433,1.650696,5.988343
C16045,3.9721282,8.402361,5.451081
C11688,7.985635,6.0872736,7.544857
C14745,0.20101511,6.5608916,8.105587
C16693,6.4907856,3.217317,6.608295
C16422,-0.5254965,5.2297955,8.764471
C13273,0.73486984,4.1506844,4.248056
C11615,0.9671705,6.9937425,7.329066
C17625,7.7210884,4.6876283,8.071362
C13995,4.222403,8.199278,9.199174
C12042,4.2690077,6.6148515,8.331725
C11945,0.27540326,5.453661,7.726974
C10454,0.3867625,3.596297,4.4934936
C13429,2.414381,5.60391,6.3743105
C15530,5.4636974,7.90236,7.985125
C18508,-0.7512918,5.00373,8.257971
C17649,5.0971155,8.931246,6.587899
C12351,3.9963312,8.486433,5.4233336
C13123,4.0737796,2.5362623,6.0128207
C12833,5.1434736,2.9607315,6.012876
C10385,4.335019,7.6413054,8.931397
C15509,3.3798246,7.051871,5.3573856
C12660,-0.06912959,4.199839,7.1662974
C17998,4.2227077,8.121027,8.669827
C15465,4.7622466,2.8512838,5.9042344
C12750,0.43894398,6.792165,7.427091
C13241,5.1110644,7.1362,9.068425
C11844,3.604824,7.584695,8.649825
C15394,4.831946,4.239573,5.519222
C14535,0.352545,3.5527565,4.482665
C14760,4.8156004,5.335752,5.602072
C19023,5.5104723,1.9300002,6.1378403
C12908,3.265595,6.06633,7.448238
C17420,0.83586663,6.2535334,6.225623
C17298,4.364083,7.590673,6.76758
C16313,3.8212883,11.813127,5.094785
C17589,5.303398,8.948649,6.202177
C14243,5.209198,8.931247,5.644224
C13103,-0.48395446,4.878821,7.8879046
C15247,-0.673034,4.2216215,5.9006534
C15188,4.2594233,6.5501738,8.3751955
C18136,5.1950116,6.8739934,8.868514
C11593,3.6513088,8.687864,6.779264
C13126,0.6699945,3.9190702,4.192583
C10333,0.19749752,6.6246543,7.64615
C12094,4.9891753,8.801428,6.3516884
C11027,1.4674735,5.334375,6.288674
C13564,4.5802245,8.388773,7.7325425
C17681,0.71178037,4.636333,5.6267185
C16191,3.7614024,7.5624385,8.282751
C14964,4.9424543,7.8157115,9.577476
C16450,4.0725565,7.10507,9.036787
C12252,0.9956079,5.4337654,5.18453
C10115,4.5287013,8.196156,7.152222
C15832,4.4215546,6.9389215,7.9346094
C15528,8.027892,4.8192205,8.066755
C11114,3.7087772,7.667189,8.199955
C12296,0.39632994,4.889364,7.719952
C18549,3.037905,8.204274,6.42735
C18354,5.287506,2.3207717,6.331287
C15591,5.558661,8.741188,5.633876
C14107,5.903063,2.0659857,6.3951616
C11207,5.4913707,3.8061502,5.575102
C14442,2.193637,8.000777,7.024194
C11498,0.20617886,6.5232053,8.534095
C17579,3.9149492,7.0584283,9.133126
C16611,5.7526655,8.04432,8.574363
C17582,2.6346235,2.115789,10.044354
C18717,6.6490417,3.7730074,5.6298356
C16486,7.261082,3.5474992,5.0033402
C15315,2.0504322,2.143773,9.680738
C18854,6.8698893,4.090868,5.487273
C15626,5.5507684,3.159834,5.8671126
C13153,5.2913885,8.743496,5.566857
C13414,4.272901,7.475858,8.823727
C13342,2.155224,7.9295526,7.1130385
C18147,4.1964335,9.2012005,6.698871
C17374,3.9807174,7.5136247,4.593899
C11565,6.3513145,7.248797,8.520071
C12386,0.45403612,4.77741,5.608215
C18382,1.301381,5.1993375,6.636125
C11499,0.8960349,4.9957643,7.877778
C12083,0.08304758,6.031435,9.02574
C18634,4.216804,7.4449396,4.756536
C14688,-0.057561655,6.223905,8.750451
C18944,5.795738,7.2279387,9.184735
C19190,2.0666382,2.4962792,10.145186
C10869,5.5053353,8.892878,5.6857185
C19113,2.402337,3.3190603,10.5188055
C12447,1.8674752,7.936199,7.5092106
C18516,5.2211843,8.974078,5.633115
C18199,6.5360346,3.7803047,5.7213917
C17230,7.2832537,3.5104206,4.9827976
C13351,0.73703146,6.2779574,6.2905054
C15917,0.38954017,3.6177905,4.582289
C17494,-0.58448863,5.069028,8.699573
C10468,3.7562783,5.658384,7.6126876
C14527,0.38875648,3.4996738,4.2749715
C11770,2.854111,7.9344983,7.8761754
C13350,4.8706937,7.603329,6.3538804
C14812,0.14993782,4.5134597,7.3269544
C10350,4.581333,7.7455425,7.255879
C13545,-0.4581067,5.531173,8.857887
C15067,6.6286764,3.984299,5.6984982
C14162,5.674002,2.3203769,7.2014074
C17479,4.172165,9.321966,6.5292106
C12747,4.885884,4.594894,5.6934633
C11467,5.8462934,2.1666532,6.8910074
C10035,3.8471575,11.759459,5.132602
C17412,-0.6439545,4.702512,7.757295
C19066,4.238466,3.2274606,10.802457
C13176,1.9660186,5.7818985,5.104715
C16084,0.07012301,4.835977,4.8349943
C11456,0.39926773,6.7332444,8.210198
C17068,3.1807127,5.8026757,6.420909
C12237,5.704181,2.295228,7.1620984
C14888,4.0064697,8.221784,8.63743
C10920,5.7809696,7.1259828,9.251965
C18629,5.759759,1.5402744,6.015148
C14639,-0.022527598,6.2238894,8.795708
C15994,4.172524,7.273506,8.785457
C12314,3.5990393,8.441706,7.003862
C14323,-0.5163602,4.328148,5.853392
C18148,7.422775,3.360428,4.8418727
C18692,8.067996,6.6226697,7.686299
C15799,0.38043875,3.856482,5.761532
C10448,5.117958,3.6359324,5.6389146
C16918,5.1466413,8.33981,7.3990397
C10184,5.961413,6.7924786,9.283839
C17222,5.315932,9.065094,5.846767
C14755,5.919762,1.5357188,6.1185546
